date,revenue
2016-03-03,6503.81999999998
2016-03-04,7292.479999999977
2016-03-05,10019.219999999963
2016-03-06,11808.369999999937
2016-03-07,8233.779999999973
2016-03-08,7283.919999999982
2016-03-09,6674.2099999999855
2016-03-10,6742.5399999999745
2016-03-11,7435.549999999967
2016-03-12,10074.359999999959
2016-03-13,9859.499999999955
2016-03-14,7593.659999999986
2016-03-15,6046.639999999985
2016-03-16,6347.379999999969
2016-03-17,6133.979999999992
2016-03-18,7494.219999999979
2016-03-19,9601.06999999995
2016-03-20,11594.479999999936
2016-03-21,7695.939999999972
2016-03-22,6730.999999999978
2016-03-23,6741.149999999982
2016-03-24,7007.529999999986
2016-03-25,9212.909999999967
2016-03-26,11256.679999999951
2016-03-27,8736.39999999997
2016-03-28,6937.349999999976
2016-03-29,6557.309999999979
2016-03-30,5787.289999999986
2016-03-31,6610.299999999986
2016-04-01,8704.029999999966
2016-04-02,10677.83999999995
2016-04-03,11756.79999999995
2016-04-04,8821.539999999979
2016-04-05,7434.399999999974
2016-04-06,7406.629999999975
2016-04-07,6710.959999999984
2016-04-08,8633.37999999996
2016-04-09,11235.029999999946
2016-04-10,11129.169999999956
2016-04-11,7954.739999999982
2016-04-12,6632.18999999998
2016-04-13,6345.029999999984
2016-04-14,6790.989999999987
2016-04-15,7606.329999999967
2016-04-16,9485.159999999962
2016-04-17,10917.669999999953
2016-04-18,7898.899999999982
2016-04-19,6949.279999999978
2016-04-20,6938.529999999975
2016-04-21,6824.209999999983
2016-04-22,8226.63999999997
2016-04-23,10037.579999999965
2016-04-24,11229.929999999962
